
2008-07-08 13:33:39 Debug: Notice (8): Undefined variable: lang_list in [APP\tmp\cache\views\cake___chapters___twitter_twitterfish_testc_3.php, line 63]
2008-08-12 18:58:16 Debug: Notice (8): Undefined index:  en in [CORE\cake\libs\l10n.php, line 385]
2008-08-12 18:58:16 Debug: Notice (8): Undefined index:   in [CORE\cake\libs\l10n.php, line 385]
2008-08-12 18:58:40 Debug: Notice (8): Undefined index:  en-us in [CORE\cake\libs\l10n.php, line 417]
2008-08-12 18:58:40 Debug: Notice (8): Undefined index:   in [CORE\cake\libs\l10n.php, line 417]
2008-08-12 18:58:40 Debug: Notice (8): Undefined index:  en-us in [CORE\cake\libs\l10n.php, line 385]
2008-08-12 18:58:40 Debug: Notice (8): Undefined index:   in [CORE\cake\libs\l10n.php, line 385]
2008-08-12 19:00:15 Debug: Notice (8): Undefined index:  en-us in [CORE\cake\libs\l10n.php, line 417]
2008-08-12 19:00:15 Debug: Notice (8): Undefined index:   in [CORE\cake\libs\l10n.php, line 417]
2008-08-12 19:00:15 Debug: Notice (8): Undefined index:  en-us in [CORE\cake\libs\l10n.php, line 385]
2008-08-12 19:00:15 Debug: Notice (8): Undefined index:   in [CORE\cake\libs\l10n.php, line 385]
2008-08-12 19:00:33 Debug: Notice (8): Undefined index:  en-us in [CORE\cake\libs\l10n.php, line 385]
2008-08-12 19:00:33 Debug: Notice (8): Undefined index:   in [CORE\cake\libs\l10n.php, line 385]
2008-08-15 11:13:48 Debug: Notice (8): Undefined variable: trans_lang in [APP\views\stories\admin_edit.ctp, line 9]
2008-08-15 11:14:49 Debug: Notice (8): Undefined index:  trans_lang in [APP\views\stories\admin_edit.ctp, line 9]
2008-09-15 16:05:14 Debug: Notice (8): Undefined property:  StoriesController::$referer in [APP\controllers\stories_controller.php, line 246]
