
2008-07-08 13:33:39 Debug: Notice (8): Undefined variable: lang_list in [APP\tmp\cache\views\cake___chapters___twitter_twitterfish_testc_3.php, line 63]
2008-08-11 16:01:48 Debug: Notice (8): Undefined property:  MagicFieldsPlusBehavior::$YourTable in [APP\models\behaviors\magic_fields_plus.php, line 28]
2008-08-11 16:23:57 Debug: Notice (8): Undefined variable: currentRecord in [APP\models\behaviors\magic_fields_plus.php, line 80]
2008-08-11 16:26:55 Debug: Notice (8): Undefined index:  id in [APP\models\behaviors\magic_fields_plus.php, line 76]
2008-08-11 16:26:56 Debug: Notice (8): Undefined index:  id in [APP\models\behaviors\magic_fields_plus.php, line 76]
2008-08-11 16:30:02 Debug: Notice (8): Undefined index:  id in [APP\models\behaviors\magic_fields_plus.php, line 76]
2008-08-11 16:30:16 Debug: Notice (8): Undefined index:  id in [APP\models\behaviors\magic_fields_plus.php, line 76]
2008-08-11 16:31:42 Debug: Notice (8): Undefined variable: empty in [APP\models\behaviors\magic_fields_plus.php, line 82]
2008-08-11 17:28:41 Debug: Notice (8): Undefined index:  YourTable in [APP\views\your_tables\edit.ctp, line 7]
2008-08-11 17:41:38 Debug: Notice (8): Undefined index:  YourTable in [APP\models\behaviors\magic_fields_plus.php, line 23]
2008-08-11 17:41:38 Debug: Notice (8): Undefined index:  m_record_order in [APP\models\behaviors\magic_fields_plus.php, line 23]
2008-08-11 17:41:38 Debug: Notice (8): Undefined index:  m_accessed in [APP\models\behaviors\magic_fields_plus.php, line 23]
2008-08-11 17:41:39 Debug: Notice (8): Undefined index:  YourTable in [APP\models\behaviors\magic_fields_plus.php, line 23]
2008-08-11 17:41:39 Debug: Notice (8): Undefined index:  m_record_order in [APP\models\behaviors\magic_fields_plus.php, line 23]
2008-08-11 17:41:39 Debug: Notice (8): Undefined index:  m_accessed in [APP\models\behaviors\magic_fields_plus.php, line 23]
2008-08-11 17:42:08 Debug: Notice (8): Undefined index:  YourTable in [APP\models\behaviors\magic_fields_plus.php, line 23]
2008-08-11 17:42:08 Debug: Notice (8): Undefined index:  m_record_order in [APP\models\behaviors\magic_fields_plus.php, line 23]
2008-08-11 17:42:08 Debug: Notice (8): Undefined index:  m_accessed in [APP\models\behaviors\magic_fields_plus.php, line 23]
2008-08-11 17:42:22 Debug: Notice (8): Undefined index:  YourTable in [APP\models\behaviors\magic_fields_plus.php, line 23]
2008-08-11 17:42:22 Debug: Notice (8): Undefined index:  m_record_order in [APP\models\behaviors\magic_fields_plus.php, line 23]
2008-08-11 17:42:22 Debug: Notice (8): Undefined index:  m_accessed in [APP\models\behaviors\magic_fields_plus.php, line 23]
2008-08-11 17:44:44 Debug: Notice (8): Undefined index:  m_lock in [APP\models\behaviors\magic_fields_plus.php, line 93]
2008-08-11 17:46:26 Debug: Notice (8): Undefined index:  YourTable in [APP\models\behaviors\magic_fields_plus.php, line 136]
2008-08-11 17:46:29 Debug: Notice (8): Undefined index:  YourTable in [APP\models\behaviors\magic_fields_plus.php, line 136]
2008-08-11 17:46:33 Debug: Notice (8): Undefined index:  YourTable in [APP\models\behaviors\magic_fields_plus.php, line 136]
2008-08-11 17:47:41 Debug: Notice (8): Undefined index:  YourTable in [APP\models\behaviors\magic_fields_plus.php, line 137]
2008-08-11 20:54:16 Debug: Notice (8): Undefined index:  m_lock in [APP\models\behaviors\magic_fields_plus.php, line 96]
2008-08-11 20:55:32 Debug: Notice (8): Undefined index:  m_lock in [APP\models\behaviors\magic_fields_plus.php, line 96]
2008-08-11 20:55:58 Debug: Notice (8): Undefined index:  m_lock in [APP\models\behaviors\magic_fields_plus.php, line 96]
2008-08-18 11:19:36 Debug: Notice (8): Undefined variable: uuid in [APP\models\behaviors\magic_fields_plus.php, line 98]
2008-08-18 11:19:36 Debug: Notice (8): Undefined variable: uuid in [APP\models\behaviors\magic_fields_plus.php, line 101]
2008-08-18 11:19:37 Debug: Notice (8): Undefined variable: uuid in [APP\models\behaviors\magic_fields_plus.php, line 98]
2008-08-18 11:19:37 Debug: Notice (8): Undefined variable: uuid in [APP\models\behaviors\magic_fields_plus.php, line 101]
2008-08-18 15:14:11 Debug: Notice (8): Undefined index:  some_field_1 in [APP\views\your_tables\index.ctp, line 35]
2008-08-18 17:48:12 Debug: Notice (8): Undefined index:  m_accessed in [APP\models\behaviors\magic_fields_plus.php, line 65]
2008-08-18 17:48:12 Debug: Notice (8): Undefined index:  id in [APP\views\your_tables\index.ctp, line 32]
2008-08-18 17:48:12 Debug: Notice (8): Undefined index:  title in [APP\views\your_tables\index.ctp, line 35]
2008-08-18 17:48:12 Debug: Notice (8): Undefined index:  m_record_order in [APP\views\your_tables\index.ctp, line 41]
2008-08-18 17:48:12 Debug: Notice (8): Undefined index:  m_security in [APP\views\your_tables\index.ctp, line 44]
2008-08-18 17:48:12 Debug: Notice (8): Undefined index:  m_display_record in [APP\views\your_tables\index.ctp, line 47]
2008-08-18 17:48:12 Debug: Notice (8): Undefined index:  m_accessed in [APP\views\your_tables\index.ctp, line 50]
2008-08-18 17:48:12 Debug: Notice (8): Undefined index:  created in [APP\views\your_tables\index.ctp, line 53]
2008-08-18 17:48:12 Debug: Notice (8): Undefined index:  modified in [APP\views\your_tables\index.ctp, line 56]
2008-08-18 17:48:12 Debug: Notice (8): Undefined index:  id in [APP\views\your_tables\index.ctp, line 59]
2008-08-18 17:48:12 Debug: Notice (8): Undefined index:  id in [APP\views\your_tables\index.ctp, line 60]
2008-08-18 17:48:12 Debug: Notice (8): Undefined index:  id in [APP\views\your_tables\index.ctp, line 61]
2008-08-18 17:50:46 Debug: Notice (8): Undefined variable: uuid in [APP\models\behaviors\magic_fields_plus.php, line 97]
2008-08-18 17:50:46 Debug: Notice (8): Undefined variable: uuid in [APP\models\behaviors\magic_fields_plus.php, line 100]
2008-08-18 18:06:05 Debug: Notice (8): Undefined index:  m_accessed in [APP\models\behaviors\magic_fields_plus.php, line 65]
2008-08-18 18:06:05 Debug: Notice (8): Undefined index:  id in [APP\views\your_tables\index.ctp, line 32]
2008-08-18 18:06:05 Debug: Notice (8): Undefined index:  title in [APP\views\your_tables\index.ctp, line 35]
2008-08-18 18:06:05 Debug: Notice (8): Undefined index:  m_record_order in [APP\views\your_tables\index.ctp, line 41]
2008-08-18 18:06:05 Debug: Notice (8): Undefined index:  m_security in [APP\views\your_tables\index.ctp, line 44]
2008-08-18 18:06:05 Debug: Notice (8): Undefined index:  m_display_record in [APP\views\your_tables\index.ctp, line 47]
2008-08-18 18:06:05 Debug: Notice (8): Undefined index:  m_accessed in [APP\views\your_tables\index.ctp, line 50]
2008-08-18 18:06:06 Debug: Notice (8): Undefined index:  created in [APP\views\your_tables\index.ctp, line 53]
2008-08-18 18:06:06 Debug: Notice (8): Undefined index:  modified in [APP\views\your_tables\index.ctp, line 56]
2008-08-18 18:06:06 Debug: Notice (8): Undefined index:  id in [APP\views\your_tables\index.ctp, line 59]
2008-08-18 18:06:06 Debug: Notice (8): Undefined index:  id in [APP\views\your_tables\index.ctp, line 60]
2008-08-18 18:06:06 Debug: Notice (8): Undefined index:  id in [APP\views\your_tables\index.ctp, line 61]
2008-08-18 18:07:06 Debug: Notice (8): Undefined index:  m_accessed in [APP\models\behaviors\magic_fields_plus.php, line 65]
2008-08-18 18:07:07 Debug: Notice (8): Undefined index:  id in [APP\views\your_tables\index.ctp, line 32]
2008-08-18 18:07:07 Debug: Notice (8): Undefined index:  title in [APP\views\your_tables\index.ctp, line 35]
2008-08-18 18:07:07 Debug: Notice (8): Undefined index:  m_record_order in [APP\views\your_tables\index.ctp, line 41]
2008-08-18 18:07:07 Debug: Notice (8): Undefined index:  m_security in [APP\views\your_tables\index.ctp, line 44]
2008-08-18 18:07:07 Debug: Notice (8): Undefined index:  m_display_record in [APP\views\your_tables\index.ctp, line 47]
2008-08-18 18:07:07 Debug: Notice (8): Undefined index:  m_accessed in [APP\views\your_tables\index.ctp, line 50]
2008-08-18 18:07:07 Debug: Notice (8): Undefined index:  created in [APP\views\your_tables\index.ctp, line 53]
2008-08-18 18:07:07 Debug: Notice (8): Undefined index:  modified in [APP\views\your_tables\index.ctp, line 56]
2008-08-18 18:07:07 Debug: Notice (8): Undefined index:  id in [APP\views\your_tables\index.ctp, line 59]
2008-08-18 18:07:07 Debug: Notice (8): Undefined index:  id in [APP\views\your_tables\index.ctp, line 60]
2008-08-18 18:07:07 Debug: Notice (8): Undefined index:  id in [APP\views\your_tables\index.ctp, line 61]
2008-08-18 18:07:44 Debug: Notice (8): Undefined index:  m_accessed in [APP\models\behaviors\magic_fields_plus.php, line 65]
2008-08-18 18:07:44 Debug: Notice (8): Undefined index:  id in [APP\views\your_tables\index.ctp, line 32]
2008-08-18 18:07:44 Debug: Notice (8): Undefined index:  title in [APP\views\your_tables\index.ctp, line 35]
2008-08-18 18:07:44 Debug: Notice (8): Undefined index:  m_record_order in [APP\views\your_tables\index.ctp, line 41]
2008-08-18 18:07:44 Debug: Notice (8): Undefined index:  m_security in [APP\views\your_tables\index.ctp, line 44]
2008-08-18 18:07:44 Debug: Notice (8): Undefined index:  m_display_record in [APP\views\your_tables\index.ctp, line 47]
2008-08-18 18:07:44 Debug: Notice (8): Undefined index:  m_accessed in [APP\views\your_tables\index.ctp, line 50]
2008-08-18 18:07:44 Debug: Notice (8): Undefined index:  created in [APP\views\your_tables\index.ctp, line 53]
2008-08-18 18:07:44 Debug: Notice (8): Undefined index:  modified in [APP\views\your_tables\index.ctp, line 56]
2008-08-18 18:07:44 Debug: Notice (8): Undefined index:  id in [APP\views\your_tables\index.ctp, line 59]
2008-08-18 18:07:44 Debug: Notice (8): Undefined index:  id in [APP\views\your_tables\index.ctp, line 60]
2008-08-18 18:07:44 Debug: Notice (8): Undefined index:  id in [APP\views\your_tables\index.ctp, line 61]
2008-08-18 18:08:14 Debug: Notice (8): Undefined index:  m_accessed in [APP\models\behaviors\magic_fields_plus.php, line 65]
2008-08-18 18:08:14 Debug: Notice (8): Undefined index:  id in [APP\views\your_tables\index.ctp, line 32]
2008-08-18 18:08:14 Debug: Notice (8): Undefined index:  title in [APP\views\your_tables\index.ctp, line 35]
2008-08-18 18:08:14 Debug: Notice (8): Undefined index:  m_record_order in [APP\views\your_tables\index.ctp, line 41]
2008-08-18 18:08:14 Debug: Notice (8): Undefined index:  m_security in [APP\views\your_tables\index.ctp, line 44]
2008-08-18 18:08:14 Debug: Notice (8): Undefined index:  m_display_record in [APP\views\your_tables\index.ctp, line 47]
2008-08-18 18:08:14 Debug: Notice (8): Undefined index:  m_accessed in [APP\views\your_tables\index.ctp, line 50]
2008-08-18 18:08:14 Debug: Notice (8): Undefined index:  created in [APP\views\your_tables\index.ctp, line 53]
2008-08-18 18:08:14 Debug: Notice (8): Undefined index:  modified in [APP\views\your_tables\index.ctp, line 56]
2008-08-18 18:08:14 Debug: Notice (8): Undefined index:  id in [APP\views\your_tables\index.ctp, line 59]
2008-08-18 18:08:15 Debug: Notice (8): Undefined index:  id in [APP\views\your_tables\index.ctp, line 60]
2008-08-18 18:08:15 Debug: Notice (8): Undefined index:  id in [APP\views\your_tables\index.ctp, line 61]
2008-08-18 18:08:39 Debug: Notice (8): Undefined index:  m_accessed in [APP\models\behaviors\magic_fields_plus.php, line 65]
2008-08-18 18:08:39 Debug: Notice (8): Undefined index:  id in [APP\views\your_tables\index.ctp, line 32]
2008-08-18 18:08:39 Debug: Notice (8): Undefined index:  title in [APP\views\your_tables\index.ctp, line 35]
2008-08-18 18:08:39 Debug: Notice (8): Undefined index:  m_record_order in [APP\views\your_tables\index.ctp, line 41]
2008-08-18 18:08:39 Debug: Notice (8): Undefined index:  m_security in [APP\views\your_tables\index.ctp, line 44]
2008-08-18 18:08:39 Debug: Notice (8): Undefined index:  m_display_record in [APP\views\your_tables\index.ctp, line 47]
2008-08-18 18:08:39 Debug: Notice (8): Undefined index:  m_accessed in [APP\views\your_tables\index.ctp, line 50]
2008-08-18 18:08:39 Debug: Notice (8): Undefined index:  created in [APP\views\your_tables\index.ctp, line 53]
2008-08-18 18:08:39 Debug: Notice (8): Undefined index:  modified in [APP\views\your_tables\index.ctp, line 56]
2008-08-18 18:08:39 Debug: Notice (8): Undefined index:  id in [APP\views\your_tables\index.ctp, line 59]
2008-08-18 18:08:39 Debug: Notice (8): Undefined index:  id in [APP\views\your_tables\index.ctp, line 60]
2008-08-18 18:08:39 Debug: Notice (8): Undefined index:  id in [APP\views\your_tables\index.ctp, line 61]
2008-08-18 18:24:48 Debug: Notice (8): Undefined variable: uuid in [APP\models\behaviors\magic_fields_plus.php, line 96]
2008-08-18 18:24:48 Debug: Notice (8): Undefined variable: uuid in [APP\models\behaviors\magic_fields_plus.php, line 99]
2008-08-18 18:26:10 Debug: Notice (8): Undefined variable: uuid in [APP\models\behaviors\magic_fields_plus.php, line 96]
2008-08-18 18:26:10 Debug: Notice (8): Undefined variable: uuid in [APP\models\behaviors\magic_fields_plus.php, line 99]
2008-08-18 18:33:48 Debug: Notice (8): Undefined index:  m_accessed in [APP\models\behaviors\magic_fields_plus.php, line 68]
2008-08-18 18:33:48 Debug: Notice (8): Undefined index:  id in [APP\views\your_tables\index.ctp, line 32]
2008-08-18 18:33:48 Debug: Notice (8): Undefined index:  title in [APP\views\your_tables\index.ctp, line 35]
2008-08-18 18:33:48 Debug: Notice (8): Undefined index:  m_record_order in [APP\views\your_tables\index.ctp, line 41]
2008-08-18 18:33:48 Debug: Notice (8): Undefined index:  m_security in [APP\views\your_tables\index.ctp, line 44]
2008-08-18 18:33:48 Debug: Notice (8): Undefined index:  m_display_record in [APP\views\your_tables\index.ctp, line 47]
2008-08-18 18:33:48 Debug: Notice (8): Undefined index:  m_accessed in [APP\views\your_tables\index.ctp, line 50]
2008-08-18 18:33:48 Debug: Notice (8): Undefined index:  created in [APP\views\your_tables\index.ctp, line 53]
2008-08-18 18:33:48 Debug: Notice (8): Undefined index:  modified in [APP\views\your_tables\index.ctp, line 56]
2008-08-18 18:33:48 Debug: Notice (8): Undefined index:  id in [APP\views\your_tables\index.ctp, line 59]
2008-08-18 18:33:48 Debug: Notice (8): Undefined index:  id in [APP\views\your_tables\index.ctp, line 60]
2008-08-18 18:33:48 Debug: Notice (8): Undefined index:  id in [APP\views\your_tables\index.ctp, line 61]
2008-08-18 18:35:34 Debug: Notice (8): Undefined variable: uuid in [APP\models\behaviors\magic_fields_plus.php, line 106]
2008-08-18 18:35:34 Debug: Notice (8): Undefined variable: uuid in [APP\models\behaviors\magic_fields_plus.php, line 109]
2008-08-18 18:35:56 Debug: Notice (8): Undefined variable: uuid in [APP\models\behaviors\magic_fields_plus.php, line 106]
2008-08-18 18:35:56 Debug: Notice (8): Undefined variable: uuid in [APP\models\behaviors\magic_fields_plus.php, line 109]
2008-08-18 18:36:46 Debug: Notice (8): Undefined variable: uuid in [APP\models\behaviors\magic_fields_plus.php, line 106]
2008-08-18 18:36:46 Debug: Notice (8): Undefined variable: uuid in [APP\models\behaviors\magic_fields_plus.php, line 109]
