
2008-07-08 13:33:39 Debug: Notice (8): Undefined variable: lang_list in [APP\tmp\cache\views\cake___chapters___twitter_twitterfish_testc_3.php, line 63]
2008-09-05 14:24:23 Debug: Notice (8): Trying to get property of non-object in [APP\controllers\twittertwister_controller.php, line 389]
2008-09-05 14:24:23 Debug: Notice (8): Trying to get property of non-object in [APP\controllers\twittertwister_controller.php, line 390]
2008-09-05 14:24:23 Debug: Notice (8): Trying to get property of non-object in [APP\controllers\twittertwister_controller.php, line 391]
2008-09-05 14:24:23 Debug: Notice (8): Trying to get property of non-object in [APP\controllers\twittertwister_controller.php, line 392]
2008-09-05 14:24:23 Debug: Notice (8): Trying to get property of non-object in [APP\controllers\twittertwister_controller.php, line 393]
2008-09-05 14:24:23 Debug: Notice (8): Trying to get property of non-object in [APP\controllers\twittertwister_controller.php, line 394]
2008-09-05 14:24:24 Debug: Notice (8): Trying to get property of non-object in [APP\controllers\twittertwister_controller.php, line 395]
2008-09-05 14:24:24 Debug: Notice (8): Trying to get property of non-object in [APP\controllers\twittertwister_controller.php, line 397]
2008-09-05 14:24:24 Debug: Notice (8): Trying to get property of non-object in [APP\controllers\twittertwister_controller.php, line 398]
2008-09-05 14:24:24 Debug: Notice (8): Trying to get property of non-object in [APP\controllers\twittertwister_controller.php, line 399]
2008-09-05 14:24:24 Debug: Notice (8): Trying to get property of non-object in [APP\controllers\twittertwister_controller.php, line 400]
2008-09-05 14:24:24 Debug: Notice (8): Trying to get property of non-object in [APP\controllers\twittertwister_controller.php, line 401]
2008-09-05 14:24:24 Debug: Notice (8): Trying to get property of non-object in [APP\controllers\twittertwister_controller.php, line 402]
2008-09-05 14:24:24 Debug: Notice (8): Trying to get property of non-object in [APP\controllers\twittertwister_controller.php, line 403]
2008-09-05 14:24:25 Debug: Notice (8): Trying to get property of non-object in [APP\controllers\twittertwister_controller.php, line 404]
2008-09-05 14:24:25 Debug: Notice (8): Trying to get property of non-object in [APP\controllers\twittertwister_controller.php, line 405]
2008-09-05 14:26:44 Debug: Notice (8): Undefined index:  in_reply_to_status_id in [APP\controllers\twittertwister_controller.php, line 393]
2008-09-05 14:26:45 Debug: Notice (8): Undefined index:  in_reply_to_user_id in [APP\controllers\twittertwister_controller.php, line 394]
2008-09-05 14:26:47 Debug: Notice (8): Undefined index:  in_reply_to_status_id in [APP\controllers\twittertwister_controller.php, line 393]
2008-09-05 14:26:47 Debug: Notice (8): Undefined index:  in_reply_to_user_id in [APP\controllers\twittertwister_controller.php, line 394]
2008-09-05 14:26:47 Debug: Notice (8): Undefined index:  user->id in [APP\controllers\twittertwister_controller.php, line 397]
2008-09-05 14:26:47 Debug: Notice (8): Undefined index:  user->name in [APP\controllers\twittertwister_controller.php, line 398]
2008-09-05 14:26:47 Debug: Notice (8): Undefined index:  user in [APP\controllers\twittertwister_controller.php, line 399]
2008-09-05 14:26:47 Debug: Notice (8): Undefined index:  user in [APP\controllers\twittertwister_controller.php, line 400]
2008-09-05 14:26:48 Debug: Notice (8): Undefined index:  user in [APP\controllers\twittertwister_controller.php, line 401]
2008-09-05 14:26:48 Debug: Notice (8): Undefined index:  user in [APP\controllers\twittertwister_controller.php, line 402]
2008-09-05 14:26:48 Debug: Notice (8): Undefined index:  user in [APP\controllers\twittertwister_controller.php, line 403]
2008-09-05 14:26:48 Debug: Notice (8): Undefined index:  user in [APP\controllers\twittertwister_controller.php, line 404]
2008-09-05 14:26:48 Debug: Notice (8): Undefined index:  user in [APP\controllers\twittertwister_controller.php, line 405]
2008-09-05 14:27:52 Debug: Notice (8): Undefined index:  user->id in [APP\controllers\twittertwister_controller.php, line 397]
2008-09-05 14:27:53 Debug: Notice (8): Undefined index:  user->name in [APP\controllers\twittertwister_controller.php, line 398]
2008-09-05 14:27:53 Debug: Notice (8): Undefined index:  user in [APP\controllers\twittertwister_controller.php, line 400]
2008-09-05 14:27:53 Debug: Notice (8): Undefined index:  user in [APP\controllers\twittertwister_controller.php, line 401]
2008-09-05 14:27:53 Debug: Notice (8): Undefined index:  user in [APP\controllers\twittertwister_controller.php, line 402]
2008-09-05 14:27:53 Debug: Notice (8): Undefined index:  user in [APP\controllers\twittertwister_controller.php, line 403]
2008-09-05 14:27:53 Debug: Notice (8): Undefined index:  user in [APP\controllers\twittertwister_controller.php, line 404]
2008-09-05 14:27:53 Debug: Notice (8): Undefined index:  user in [APP\controllers\twittertwister_controller.php, line 405]
2008-09-05 14:27:53 Debug: Notice (8): Undefined index:  InReplyToStatusId in [APP\controllers\twittertwister_controller.php, line 393]
2008-09-05 14:27:53 Debug: Notice (8): Undefined index:  InReplyToUserId in [APP\controllers\twittertwister_controller.php, line 394]
2008-09-05 14:28:06 Debug: Notice (8): Undefined index:  user->id in [APP\controllers\twittertwister_controller.php, line 397]
2008-09-05 14:28:06 Debug: Notice (8): Undefined index:  user->name in [APP\controllers\twittertwister_controller.php, line 398]
2008-09-05 14:28:06 Debug: Notice (8): Undefined index:  description in [APP\controllers\twittertwister_controller.php, line 401]
2008-09-05 14:28:06 Debug: Notice (8): Undefined index:  InReplyToStatusId in [APP\controllers\twittertwister_controller.php, line 393]
2008-09-05 14:28:07 Debug: Notice (8): Undefined index:  InReplyToUserId in [APP\controllers\twittertwister_controller.php, line 394]
2008-09-05 14:28:07 Debug: Notice (8): Undefined index:  Location in [APP\controllers\twittertwister_controller.php, line 400]
2008-09-05 14:28:07 Debug: Notice (8): Undefined index:  Url in [APP\controllers\twittertwister_controller.php, line 403]
2008-09-05 14:28:27 Debug: Notice (8): Undefined index:  user in [APP\controllers\twittertwister_controller.php, line 397]
2008-09-05 14:28:27 Debug: Notice (8): Undefined index:  user->name in [APP\controllers\twittertwister_controller.php, line 398]
2008-09-05 14:28:27 Debug: Notice (8): Undefined index:  Location in [APP\controllers\twittertwister_controller.php, line 400]
2008-09-05 14:28:28 Debug: Notice (8): Undefined index:  description in [APP\controllers\twittertwister_controller.php, line 401]
2008-09-05 14:28:28 Debug: Notice (8): Undefined index:  InReplyToStatusId in [APP\controllers\twittertwister_controller.php, line 393]
2008-09-05 14:28:28 Debug: Notice (8): Undefined index:  InReplyToUserId in [APP\controllers\twittertwister_controller.php, line 394]
2008-09-05 14:28:28 Debug: Notice (8): Undefined index:  Url in [APP\controllers\twittertwister_controller.php, line 403]
2008-09-05 14:28:43 Debug: Notice (8): Undefined index:  user in [APP\controllers\twittertwister_controller.php, line 398]
2008-09-05 14:28:43 Debug: Notice (8): Undefined index:  Location in [APP\controllers\twittertwister_controller.php, line 400]
2008-09-05 14:28:43 Debug: Notice (8): Undefined index:  description in [APP\controllers\twittertwister_controller.php, line 401]
2008-09-05 14:28:43 Debug: Notice (8): Undefined index:  InReplyToStatusId in [APP\controllers\twittertwister_controller.php, line 393]
2008-09-05 14:28:44 Debug: Notice (8): Undefined index:  InReplyToUserId in [APP\controllers\twittertwister_controller.php, line 394]
2008-09-05 14:28:44 Debug: Notice (8): Undefined index:  Url in [APP\controllers\twittertwister_controller.php, line 403]
2008-09-05 14:29:49 Debug: Notice (8): Undefined index:  InReplyToStatusId in [APP\controllers\twittertwister_controller.php, line 393]
2008-09-05 14:29:49 Debug: Notice (8): Undefined index:  InReplyToUserId in [APP\controllers\twittertwister_controller.php, line 394]
2008-09-05 14:29:49 Debug: Notice (8): Undefined index:  description in [APP\controllers\twittertwister_controller.php, line 401]
2008-09-05 14:29:49 Debug: Notice (8): Undefined index:  Url in [APP\controllers\twittertwister_controller.php, line 403]
2008-09-05 14:29:49 Debug: Notice (8): Undefined index:  location in [APP\controllers\twittertwister_controller.php, line 400]
2008-09-05 14:30:54 Debug: Notice (8): Undefined index:  Url in [APP\controllers\twittertwister_controller.php, line 403]
2008-09-05 14:30:55 Debug: Notice (8): Undefined index:  location in [APP\controllers\twittertwister_controller.php, line 400]
2008-09-05 14:30:55 Debug: Notice (8): Undefined index:  description in [APP\controllers\twittertwister_controller.php, line 401]
2008-09-05 14:30:55 Debug: Notice (8): Undefined index:  InReplyToStatusId in [APP\controllers\twittertwister_controller.php, line 393]
2008-09-05 14:30:55 Debug: Notice (8): Undefined index:  InReplyToUserId in [APP\controllers\twittertwister_controller.php, line 394]
2008-09-05 14:31:59 Debug: Notice (8): Undefined index:  InReplyToStatusId in [APP\controllers\twittertwister_controller.php, line 393]
2008-09-05 14:31:59 Debug: Notice (8): Undefined index:  InReplyToUserId in [APP\controllers\twittertwister_controller.php, line 394]
2008-09-05 14:31:59 Debug: Notice (8): Undefined index:  Url in [APP\controllers\twittertwister_controller.php, line 403]
2008-09-05 14:32:00 Debug: Notice (8): Undefined index:  location in [APP\controllers\twittertwister_controller.php, line 400]
2008-09-05 14:32:00 Debug: Notice (8): Undefined index:  description in [APP\controllers\twittertwister_controller.php, line 401]
2008-09-05 14:33:04 Debug: Notice (8): Undefined index:  location in [APP\controllers\twittertwister_controller.php, line 400]
2008-09-05 14:33:04 Debug: Notice (8): Undefined index:  description in [APP\controllers\twittertwister_controller.php, line 401]
2008-09-05 14:33:04 Debug: Notice (8): Undefined index:  Url in [APP\controllers\twittertwister_controller.php, line 403]
2008-09-05 14:33:05 Debug: Notice (8): Undefined index:  InReplyToStatusId in [APP\controllers\twittertwister_controller.php, line 393]
2008-09-05 14:33:05 Debug: Notice (8): Undefined index:  InReplyToUserId in [APP\controllers\twittertwister_controller.php, line 394]
2008-09-05 14:34:09 Debug: Notice (8): Undefined index:  location in [APP\controllers\twittertwister_controller.php, line 400]
2008-09-05 14:34:09 Debug: Notice (8): Undefined index:  Url in [APP\controllers\twittertwister_controller.php, line 403]
2008-09-05 14:34:09 Debug: Notice (8): Undefined index:  InReplyToStatusId in [APP\controllers\twittertwister_controller.php, line 393]
2008-09-05 14:34:09 Debug: Notice (8): Undefined index:  InReplyToUserId in [APP\controllers\twittertwister_controller.php, line 394]
2008-09-05 14:34:09 Debug: Notice (8): Undefined index:  description in [APP\controllers\twittertwister_controller.php, line 401]
2008-09-05 14:35:14 Debug: Notice (8): Undefined index:  description in [APP\controllers\twittertwister_controller.php, line 401]
2008-09-05 14:35:14 Debug: Notice (8): Undefined index:  Url in [APP\controllers\twittertwister_controller.php, line 403]
2008-09-05 14:35:14 Debug: Notice (8): Undefined index:  InReplyToStatusId in [APP\controllers\twittertwister_controller.php, line 393]
2008-09-05 14:35:14 Debug: Notice (8): Undefined index:  InReplyToUserId in [APP\controllers\twittertwister_controller.php, line 394]
2008-09-05 14:35:14 Debug: Notice (8): Undefined index:  location in [APP\controllers\twittertwister_controller.php, line 400]
2008-09-05 14:36:18 Debug: Notice (8): Undefined index:  location in [APP\controllers\twittertwister_controller.php, line 400]
2008-09-05 14:36:19 Debug: Notice (8): Undefined index:  description in [APP\controllers\twittertwister_controller.php, line 401]
2008-09-05 14:36:19 Debug: Notice (8): Undefined index:  Url in [APP\controllers\twittertwister_controller.php, line 403]
2008-09-05 14:36:19 Debug: Notice (8): Undefined index:  InReplyToStatusId in [APP\controllers\twittertwister_controller.php, line 393]
2008-09-05 14:36:19 Debug: Notice (8): Undefined index:  InReplyToUserId in [APP\controllers\twittertwister_controller.php, line 394]
2008-09-05 15:05:01 Debug: Notice (8): Undefined property:  TwittertwisterController::$TwitterRequest in [APP\controllers\twittertwister_controller.php, line 357]
2008-09-05 15:43:22 Debug: Notice (8): Trying to get property of non-object in [APP\controllers\twittertwister_controller.php, line 383]
2008-09-05 15:58:55 Debug: Notice (8): Trying to get property of non-object in [APP\controllers\twittertwister_controller.php, line 389]
2008-09-05 15:59:14 Debug: Notice (8): Trying to get property of non-object in [APP\controllers\twittertwister_controller.php, line 389]
2008-09-05 16:10:18 Debug: Notice (8): Undefined index:  location in [APP\controllers\twittertwister_controller.php, line 393]
2008-09-05 16:12:11 Debug: Notice (8): Undefined variable: xml_1 in [APP\controllers\twittertwister_controller.php, line 391]
2008-09-05 17:00:09 Debug: Notice (8): Undefined offset:  1 in [CORE\cake\libs\http_socket.php, line 862]
2008-09-05 17:02:32 Debug: Notice (8): Undefined offset:  1 in [CORE\cake\libs\http_socket.php, line 862]
2008-09-05 17:08:33 Debug: Notice (8): Undefined offset:  1 in [CORE\cake\libs\http_socket.php, line 862]
2008-09-05 18:50:52 Debug: Notice (8): Undefined offset:  1 in [CORE\cake\libs\http_socket.php, line 862]
2008-09-05 18:51:04 Debug: Notice (8): Undefined offset:  1 in [CORE\cake\libs\http_socket.php, line 862]
2008-09-05 19:24:56 Debug: Notice (8): Object::__openPersistent() [<a href='http://php.net/function.Object---openPersistent'>function.Object---openPersistent</a>]: The script tried to execute a method or access a property of an incomplete object. Please ensure that the class definition &quot;Lang&quot; of the object you are trying to operate on was loaded _before_ unserialize() gets called or provide a __autoload() function to load the class definition  in [CORE\cake\libs\object.php, line 271]
2008-09-05 22:07:00 Debug: Notice (8): Undefined property:  TwittertwisterController::$Lang in [APP\app_controller.php, line 26]
2008-09-05 22:08:43 Debug: Notice (8): Undefined property:  TwittertwisterController::$Lang in [APP\app_controller.php, line 26]
2008-09-05 22:09:22 Debug: Notice (8): Undefined property:  TwittertwisterController::$Lang in [APP\app_controller.php, line 26]
2008-09-05 22:09:36 Debug: Notice (8): Undefined property:  TwittertwisterController::$Lang in [APP\app_controller.php, line 26]
2008-09-05 22:09:41 Debug: Notice (8): Undefined property:  TwittertwisterController::$Lang in [APP\app_controller.php, line 26]
2008-09-05 22:13:05 Debug: Notice (8): Undefined property:  TwittertwisterController::$Lang in [APP\app_controller.php, line 26]
2008-09-05 22:16:17 Debug: Notice (8): Undefined property:  TwittertwisterController::$Lang in [APP\app_controller.php, line 26]
2008-09-05 22:16:48 Debug: Notice (8): Undefined property:  TwittertwisterController::$Lang in [APP\app_controller.php, line 26]
2008-09-06 15:48:30 Debug: Notice (8): Undefined property:  TwitterRequest::$TwitterRequest in [APP\models\twitter_request.php, line 19]
2008-09-06 15:53:12 Debug: Notice (8): Undefined offset:  1 in [CORE\cake\libs\http_socket.php, line 862]
2008-09-06 15:53:14 Debug: Notice (8): Undefined offset:  1 in [CORE\cake\libs\http_socket.php, line 862]
2008-09-06 15:54:33 Debug: Notice (8): Undefined offset:  1 in [CORE\cake\libs\http_socket.php, line 862]
2008-09-06 15:58:01 Debug: Notice (8): Undefined variable: conditions in [APP\controllers\twitter_status_controller.php, line 76]
2008-09-06 16:02:04 Debug: Notice (8): Undefined index:  language in [APP\controllers\twittertwister_controller.php, line 18]
2008-09-06 16:02:04 Debug: Notice (8): Undefined index:  language in [APP\controllers\twittertwister_controller.php, line 23]
2008-09-06 16:02:04 Debug: Notice (8): Undefined index:  language in [APP\controllers\twittertwister_controller.php, line 34]
2008-09-06 16:05:44 Debug: Notice (8): Undefined property:  TwitterStatusController::$TwitterTranslation in [APP\controllers\twitter_status_controller.php, line 241]
2008-09-07 15:26:30 Debug: Notice (8): Undefined offset:  1 in [CORE\cake\libs\http_socket.php, line 862]
2008-09-07 15:26:32 Debug: Notice (8): Undefined offset:  1 in [CORE\cake\libs\http_socket.php, line 862]
2008-09-07 15:27:22 Debug: Notice (8): Undefined offset:  1 in [CORE\cake\libs\http_socket.php, line 862]
2008-09-07 15:27:39 Debug: Notice (8): Undefined offset:  1 in [CORE\cake\libs\http_socket.php, line 862]
2008-09-07 18:10:40 Debug: Notice (8): Undefined offset:  1 in [CORE\cake\libs\http_socket.php, line 862]
2008-09-07 18:11:42 Debug: Notice (8): Undefined offset:  1 in [CORE\cake\libs\http_socket.php, line 862]
2008-09-07 18:11:49 Debug: Notice (8): Undefined offset:  1 in [CORE\cake\libs\http_socket.php, line 862]
2008-09-07 18:12:18 Debug: Notice (8): Undefined offset:  1 in [CORE\cake\libs\http_socket.php, line 862]
2008-09-07 18:12:34 Debug: Notice (8): Undefined offset:  1 in [CORE\cake\libs\http_socket.php, line 862]
2008-09-07 18:12:35 Debug: Notice (8): Undefined index:  Status in [APP\models\twitter_status.php, line 75]
2008-09-07 18:12:50 Debug: Notice (8): Undefined offset:  1 in [CORE\cake\libs\http_socket.php, line 862]
2008-09-07 18:12:50 Debug: Notice (8): Undefined index:  Status in [APP\models\twitter_status.php, line 75]
2008-09-07 18:13:04 Debug: Notice (8): Undefined offset:  1 in [CORE\cake\libs\http_socket.php, line 862]
2008-09-07 18:13:04 Debug: Notice (8): Undefined index:  Status in [APP\models\twitter_status.php, line 75]
2008-09-07 18:13:21 Debug: Notice (8): Undefined offset:  1 in [CORE\cake\libs\http_socket.php, line 862]
2008-09-07 18:13:37 Debug: Notice (8): Undefined offset:  1 in [CORE\cake\libs\http_socket.php, line 862]
2008-09-07 18:16:30 Debug: Notice (8): Undefined offset:  1 in [CORE\cake\libs\http_socket.php, line 862]
2008-09-07 18:17:15 Debug: Notice (8): Undefined offset:  1 in [CORE\cake\libs\http_socket.php, line 862]
2008-09-07 18:18:17 Debug: Notice (8): Undefined offset:  1 in [CORE\cake\libs\http_socket.php, line 862]
2008-09-07 18:19:19 Debug: Notice (8): Undefined offset:  1 in [CORE\cake\libs\http_socket.php, line 862]
2008-09-07 18:20:21 Debug: Notice (8): Undefined offset:  1 in [CORE\cake\libs\http_socket.php, line 862]
2008-09-07 18:21:23 Debug: Notice (8): Undefined offset:  1 in [CORE\cake\libs\http_socket.php, line 862]
2008-09-07 18:22:25 Debug: Notice (8): Undefined offset:  1 in [CORE\cake\libs\http_socket.php, line 862]
2008-09-07 18:23:27 Debug: Notice (8): Undefined offset:  1 in [CORE\cake\libs\http_socket.php, line 862]
2008-09-07 18:23:35 Debug: Notice (8): Undefined offset:  1 in [CORE\cake\libs\http_socket.php, line 862]
2008-09-07 18:24:37 Debug: Notice (8): Undefined offset:  1 in [CORE\cake\libs\http_socket.php, line 862]
2008-09-07 18:25:39 Debug: Notice (8): Undefined offset:  1 in [CORE\cake\libs\http_socket.php, line 862]
2008-09-07 18:26:41 Debug: Notice (8): Undefined offset:  1 in [CORE\cake\libs\http_socket.php, line 862]
2008-09-07 18:27:43 Debug: Notice (8): Undefined offset:  1 in [CORE\cake\libs\http_socket.php, line 862]
2008-09-07 18:28:46 Debug: Notice (8): Undefined offset:  1 in [CORE\cake\libs\http_socket.php, line 862]
2008-09-07 18:29:48 Debug: Notice (8): Undefined offset:  1 in [CORE\cake\libs\http_socket.php, line 862]
2008-09-07 18:30:50 Debug: Notice (8): Undefined offset:  1 in [CORE\cake\libs\http_socket.php, line 862]
2008-09-07 18:31:51 Debug: Notice (8): Undefined offset:  1 in [CORE\cake\libs\http_socket.php, line 862]
2008-09-07 18:32:53 Debug: Notice (8): Undefined offset:  1 in [CORE\cake\libs\http_socket.php, line 862]
2008-09-07 18:33:55 Debug: Notice (8): Undefined offset:  1 in [CORE\cake\libs\http_socket.php, line 862]
2008-09-07 18:34:57 Debug: Notice (8): Undefined offset:  1 in [CORE\cake\libs\http_socket.php, line 862]
2008-09-07 18:35:59 Debug: Notice (8): Undefined offset:  1 in [CORE\cake\libs\http_socket.php, line 862]
2008-09-07 18:37:01 Debug: Notice (8): Undefined offset:  1 in [CORE\cake\libs\http_socket.php, line 862]
2008-09-07 18:38:03 Debug: Notice (8): Undefined offset:  1 in [CORE\cake\libs\http_socket.php, line 862]
2008-09-07 18:39:05 Debug: Notice (8): Undefined offset:  1 in [CORE\cake\libs\http_socket.php, line 862]
2008-09-07 18:40:07 Debug: Notice (8): Undefined offset:  1 in [CORE\cake\libs\http_socket.php, line 862]
2008-09-07 18:41:09 Debug: Notice (8): Undefined offset:  1 in [CORE\cake\libs\http_socket.php, line 862]
2008-09-07 18:42:10 Debug: Notice (8): Undefined offset:  1 in [CORE\cake\libs\http_socket.php, line 862]
2008-09-07 18:43:12 Debug: Notice (8): Undefined offset:  1 in [CORE\cake\libs\http_socket.php, line 862]
2008-09-07 18:44:14 Debug: Notice (8): Undefined offset:  1 in [CORE\cake\libs\http_socket.php, line 862]
2008-09-07 18:45:16 Debug: Notice (8): Undefined offset:  1 in [CORE\cake\libs\http_socket.php, line 862]
2008-09-07 18:46:18 Debug: Notice (8): Undefined offset:  1 in [CORE\cake\libs\http_socket.php, line 862]
2008-09-07 18:47:20 Debug: Notice (8): Undefined offset:  1 in [CORE\cake\libs\http_socket.php, line 862]
2008-09-07 18:48:22 Debug: Notice (8): Undefined offset:  1 in [CORE\cake\libs\http_socket.php, line 862]
2008-09-07 18:49:24 Debug: Notice (8): Undefined offset:  1 in [CORE\cake\libs\http_socket.php, line 862]
2008-09-07 18:50:26 Debug: Notice (8): Undefined offset:  1 in [CORE\cake\libs\http_socket.php, line 862]
2008-09-07 18:51:28 Debug: Notice (8): Undefined offset:  1 in [CORE\cake\libs\http_socket.php, line 862]
2008-09-07 18:52:30 Debug: Notice (8): Undefined offset:  1 in [CORE\cake\libs\http_socket.php, line 862]
2008-09-07 18:53:21 Debug: Notice (8): Undefined offset:  1 in [CORE\cake\libs\http_socket.php, line 862]
2008-09-07 18:53:33 Debug: Notice (8): Undefined offset:  1 in [CORE\cake\libs\http_socket.php, line 862]
2008-09-07 18:54:36 Debug: Notice (8): Undefined offset:  1 in [CORE\cake\libs\http_socket.php, line 862]
2008-09-07 18:54:37 Debug: Notice (8): Undefined offset:  1 in [CORE\cake\libs\http_socket.php, line 862]
2008-09-07 18:56:58 Debug: Notice (8): Undefined offset:  1 in [CORE\cake\libs\http_socket.php, line 862]
